car_company,variant,car_age,km_driven,fuel_type,seller_type,transmission_type,num_of_ownership,mileage,engine,max_power,num_of_seats,selling_price
Maruti,Others,5,55000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5,434999
Tata,Others,3,55000,Petrol,Dealer,Automatic,First Owner,21.9,624,37.48,4,250000
Hyundai,Verna 1.6 SX,7,117000,Diesel,Dealer,Manual,First Owner,22.32,1582,126.32,5,700000
BMW,Others,11,102000,Diesel,Dealer,Automatic,First Owner,19.62,1995,187.74,5,1100000
Volkswagen,Others,9,108000,Diesel,Dealer,Automatic,First Owner,17.42,1968,175.0,5,900000
Maruti,Wagon R VXI 1.2,6,75000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,5,425000
Mercedes-Benz,Others,10,74000,Diesel,Dealer,Automatic,First Owner,10.0,2148,170.0,5,1600000
Ford,Others,8,158000,Diesel,Dealer,Manual,First Owner,24.4,1499,98.96,5,325000
Ford,EcoSport 1.5 Diesel Titanium Plus BSIV,3,40000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5,950000
Tata,Others,2,10000,Diesel,Individual,Automatic,First Owner,21.5,1497,108.5,5,1140000
Tata,Hexa XE,4,53000,Diesel,Individual,Manual,First Owner,17.6,2179,147.94,7,980000
Jeep,Others,4,20000,Diesel,Individual,Manual,Second Owner,16.3,1956,170.0,5,1920000
Volkswagen,Others,1,5000,Petrol,Individual,Manual,First Owner,18.24,999,108.6,5,808000
Maruti,Swift Dzire VXI,7,30000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,550000
Maruti,Alto LXi,11,64000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,215000
Ford,Others,5,10500,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,5,512000
Maruti,Alto LXi,10,50000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5,215000
Skoda,Others,9,60000,Diesel,Individual,Manual,First Owner,20.5,1598,103.5,5,500000
Skoda,Others,6,35000,Diesel,Individual,Manual,First Owner,21.14,1498,103.52,5,700000
Tata,Safari DICOR 2.2 LX 4x2,9,135000,Diesel,Individual,Manual,First Owner,13.93,2179,138.03,7,525000
Mahindra,Others,10,70000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,9,550000
Maruti,Vitara Brezza ZDi,5,80000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,750000
Maruti,Others,4,25000,Petrol,Individual,Manual,First Owner,21.63,998,67.0,5,395000
Hyundai,Others,4,5000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,675000
Hyundai,Santro Xing GLS,13,80000,Petrol,Individual,Manual,Third Owner,17.92,1086,62.1,5,140000
Mahindra,Others,10,120000,Diesel,Individual,Manual,Second Owner,12.05,2179,120.0,8,430000
Jaguar,XE 2016-2019 2.0L Diesel Prestige,4,9000,Diesel,Dealer,Automatic,First Owner,13.6,1999,177.0,5,2711000
Tata,Safari Storme EX,6,110000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7,503000
Toyota,Camry 2.5 Hybrid,5,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494,157.7,5,2000000
Maruti,Wagon R LXI,8,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998,67.05,5,225000
Maruti,Baleno Alpha 1.3,3,38817,Diesel,Dealer,Manual,First Owner,27.39,1248,74.0,5,740000
Honda,Jazz VX,5,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199,88.7,5,550000
Toyota,Innova 2.5 VX (Diesel) 7 Seater,8,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494,100.6,7,750000
Maruti,Swift AMT VVT VXI,2,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197,81.8,5,650000
Toyota,Etios VX,4,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496,88.73,5,625000
Maruti,Swift AMT ZXI,3,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,5,600000
Hyundai,Grand i10 1.2 CRDi Sportz,4,56290,Diesel,Dealer,Manual,First Owner,24.0,1186,73.97,5,450000
Honda,Amaze V CVT Petrol BSIV,2,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199,88.76,5,779000
Skoda,Rapid 1.6 MPI AT Elegance,5,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598,103.5,5,645000
Volvo,V40 D3 R-Design,3,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984,150.0,5,2475000
Maruti,Wagon R LXI BS IV,7,10000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,300000
Chevrolet,Others,8,68000,Diesel,Individual,Manual,First Owner,22.1,1248,76.9,5,355000
Maruti,Alto 800 VXI,6,35000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,180000
Tata,Indigo eCS VX BSIV,8,70000,Diesel,Individual,Manual,First Owner,25.0,1396,69.0,5,280000
Tata,Others,10,70000,Diesel,Individual,Manual,First Owner,19.0,1248,90.0,5,250000
Tata,Others,14,50000,Petrol,Individual,Manual,First Owner,15.3,1193,65.3,5,125000
Maruti,S-Cross 2017-2020 Zeta DDiS 200 SH,3,29700,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,810000
Hyundai,Others,3,20000,Petrol,Individual,Automatic,First Owner,18.6,1368,98.63,5,671000
Maruti,Alto 800 VXI,3,20000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5,295000
Maruti,Ertiga SHVS ZDI Plus,4,40000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7,850000
Maruti,Swift ZDi,8,90000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5,409999
Maruti,Ertiga VXI,6,90000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,600000
Mahindra,Bolero 2011-2019 ZLX,6,80000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,600000
Maruti,Wagon R LXI BSIII,9,60000,Petrol,Individual,Manual,Third Owner,18.9,998,67.1,5,220000
Maruti,Swift Dzire VDI,8,56000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,550000
Mahindra,Scorpio EX,7,50000,Diesel,Individual,Manual,First Owner,14.0,2523,75.0,8,650000
Mahindra,Others,7,50000,Diesel,Individual,Manual,Second Owner,14.0,2523,75.0,9,655000
Tata,Others,15,74000,Diesel,Individual,Manual,First Owner,13.7,1948,68.0,7,130000
Renault,Duster 110PS Diesel RxL,7,123000,Diesel,Individual,Manual,First Owner,19.01,1461,108.45,5,400000
Maruti,Alto LXi,12,54000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5,155000
Tata,Others,8,50000,Petrol,Individual,Manual,First Owner,15.64,1193,64.1,5,250000
Hyundai,Grand i10 Sportz,7,80000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,5,400000
Datsun,Others,2,10000,Petrol,Individual,Manual,First Owner,19.02,1198,67.05,5,500000
Hyundai,Others,3,10000,Petrol,Individual,Automatic,First Owner,20.3,1086,68.0,5,565000
Ford,EcoSport 1.5 Diesel Titanium BSIV,3,40000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5,900000
Mahindra,Bolero Power Plus SLE,4,120000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,7,650000
Mahindra,Bolero 2011-2019 ZLX,8,45000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7,600000
Maruti,Swift Dzire VDI,3,35000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,800000
Hyundai,i20 Sportz 1.4 CRDi,6,60000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,575000
Ford,Others,5,40000,Petrol,Individual,Automatic,First Owner,17.01,1499,110.4,5,550000
Maruti,Others,10,80000,Petrol,Individual,Manual,Third Owner,15.5,1586,103.3,5,190000
Ford,Others,4,37000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5,750000
Maruti,Baleno Delta 1.2,3,22000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,5,625000
Hyundai,Others,3,60000,Diesel,Individual,Manual,Second Owner,22.54,1396,88.73,5,799000
Maruti,Wagon R VXI BS IV,8,57000,Petrol,Individual,Manual,Second Owner,20.51,998,67.04,5,300000
Maruti,Others,4,27000,Petrol,Individual,Manual,First Owner,20.73,1373,91.1,5,850000
Chevrolet,Spark 1.0 LT,9,70000,Petrol,Individual,Manual,First Owner,18.0,995,62.0,5,130000
Maruti,Alto K10 2010-2014 VXI,10,40000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,5,229999
Maruti,Celerio ZXI,6,60000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,5,400000
Mahindra,Thar CRDe,3,35000,Diesel,Individual,Manual,First Owner,16.55,2498,105.0,6,900000
Mahindra,Scorpio 1.99 S4,6,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,7,800000
Hyundai,EON Era Plus,6,43000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5,250999
Tata,Others,10,110000,Petrol,Individual,Manual,Second Owner,15.0,1368,90.0,5,250000
Fiat,Others,12,100000,Petrol,Individual,Manual,Second Owner,15.7,1172,67.0,5,100000
Maruti,Swift VXI Optional,5,64000,Petrol,Individual,Manual,First Owner,20.4,1197,81.8,5,450000
Renault,Others,4,96000,Diesel,Individual,Manual,First Owner,19.87,1461,83.8,5,575000
Renault,Duster 85PS Diesel RxL Optional,8,96000,Diesel,Individual,Manual,First Owner,20.46,1461,83.8,5,400000
Maruti,Others,2,7600,Petrol,Individual,Manual,First Owner,21.63,998,67.0,5,480000
Maruti,Others,2,7000,Petrol,Individual,Manual,First Owner,21.63,998,67.0,5,490000
Tata,Indigo LX,14,120000,Diesel,Individual,Manual,Second Owner,17.0,1405,70.0,5,150000
Tata,Others,4,50000,Diesel,Individual,Manual,First Owner,22.95,1248,74.0,5,600000
Hyundai,Others,6,50000,Diesel,Individual,Manual,Second Owner,24.4,1120,71.0,5,500000
Tata,Others,6,80000,Diesel,Individual,Manual,First Owner,23.0,1248,88.7,5,425000
Hyundai,Others,18,200000,Diesel,Individual,Manual,Second Owner,13.1,1493,82.0,5,108000
Toyota,Others,6,190000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,7,1030000
Maruti,Wagon R VXI Optional,6,34000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,5,360000
Volkswagen,Others,9,80000,Petrol,Individual,Manual,Second Owner,16.47,1198,73.9,5,290000
Maruti,Swift VDI,10,72000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5,400000
Maruti,Others,18,20000,Diesel,Individual,Manual,First Owner,15.9,1527,57.0,5,70000
Tata,Others,9,70000,Diesel,Individual,Manual,Second Owner,15.3,2956,83.8,7,320000
Ford,EcoSport 1.5 Diesel Titanium BSIV,2,30000,Diesel,Individual,Manual,First Owner,23.0,1498,98.96,5,975000
Honda,Others,2,5000,Petrol,Individual,Automatic,First Owner,18.0,1497,117.6,5,1227000
Hyundai,Verna 1.6 SX CRDi (O),7,29340,Diesel,Individual,Manual,First Owner,22.32,1582,126.32,5,755000
Ford,Figo Diesel LXI,10,120000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5,215000
Toyota,Others,10,200000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,7,735000
Hyundai,i10 Era,14,70000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5,190000
Toyota,Innova 2.5 VX (Diesel) 8 Seater,7,80800,Diesel,Individual,Manual,Second Owner,12.99,2494,100.6,8,1365000
Honda,Jazz 1.2 VX i VTEC,3,24265,Petrol,Dealer,Manual,First Owner,18.7,1199,88.7,5,675000
Maruti,Swift Dzire VDI,7,81000,Diesel,Dealer,Manual,First Owner,23.4,1248,74.0,5,438999
Maruti,Swift Dzire VXI,8,35000,Petrol,Individual,Manual,First Owner,19.1,1197,85.8,5,409999
Renault,KWID RXT Optional,2,15000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,5,350000
Chevrolet,Beat Diesel,9,49000,Diesel,Individual,Manual,Third Owner,25.44,936,57.6,5,135000
Toyota,Others,5,56900,Diesel,Individual,Manual,Second Owner,13.68,2393,147.8,8,1490000
Maruti,Swift VDI BSIV,7,70000,Diesel,Individual,Manual,Second Owner,25.2,1248,74.0,5,520000
Maruti,Swift Dzire VDi,11,180000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,5,315000
Maruti,Others,11,50000,Petrol,Individual,Manual,First Owner,19.0,998,66.1,5,235000
Hyundai,Accent GLE,16,50000,Petrol,Individual,Manual,Third Owner,13.2,1495,94.0,5,80500
Maruti,Ritz VDi,8,88200,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,5,375000
Maruti,Others,15,93000,Petrol,Individual,Manual,Second Owner,16.1,1197,85.0,5,189000
Honda,Others,4,120000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5,550000
Ford,Fiesta EXi 1.4 TDCi Ltd,10,110000,Diesel,Individual,Manual,Second Owner,17.8,1399,68.0,5,260000
Maruti,Others,5,50000,Diesel,Individual,Automatic,Second Owner,26.59,1248,74.0,5,650000
Maruti,Swift Dzire VDI,8,80000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,480000
Hyundai,i20 Asta Option 1.4 CRDi,5,40000,Diesel,Individual,Manual,First Owner,22.54,1396,88.73,5,700000
Maruti,Ertiga VDI,6,110000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,7,650000
Hyundai,Others,6,48000,Diesel,Individual,Manual,Second Owner,19.67,1582,126.2,5,1300000
Volkswagen,Others,5,97000,Diesel,Individual,Automatic,First Owner,16.96,1968,138.03,5,1350000
Volkswagen,Others,5,60000,Diesel,Individual,Automatic,First Owner,22.15,1498,108.6,5,1000000
Toyota,Others,3,12800,Petrol,Individual,Automatic,First Owner,17.8,1496,105.5,5,1080000
Hyundai,Others,9,40000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,170000
Maruti,Others,4,49000,Diesel,Individual,Manual,First Owner,28.4,1248,74.0,5,610000
Maruti,Ritz VXi,7,25000,Petrol,Individual,Manual,First Owner,18.5,1197,85.8,5,350000
Maruti,Alto 800 LXI,5,65000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5,260000
Fiat,Others,6,20000,Diesel,Individual,Manual,First Owner,20.4,1248,91.7,5,700000
Volkswagen,Others,3,17000,Petrol,Individual,Manual,First Owner,18.78,999,75.0,5,678000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,6,15000,Diesel,Individual,Manual,First Owner,23.65,1248,88.5,5,800000
Toyota,Etios GD,7,120000,Diesel,Individual,Manual,Second Owner,23.59,1364,67.04,5,400000
Hyundai,i20 Magna,11,49000,Petrol,Individual,Manual,First Owner,18.5,1197,80.0,5,300000
Hyundai,Others,5,29000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5,520000
Nissan,Others,4,55000,Diesel,Individual,Automatic,First Owner,19.61,1461,108.5,5,850000
Maruti,Alto K10 VXI,6,40000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,300000
Honda,Others,11,120000,Petrol,Individual,Manual,Second Owner,17.0,1497,118.0,5,350000
Maruti,Vitara Brezza ZDi,2,10000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,892000
Fiat,Others,9,70000,Diesel,Individual,Manual,Second Owner,20.3,1248,92.0,5,285000
Hyundai,Others,9,60000,LPG,Individual,Manual,First Owner,19.2,1086,68.05,5,300000
Maruti,Others,5,90000,Diesel,Individual,Manual,First Owner,28.09,1248,88.5,5,620000
Maruti,Vitara Brezza ZDi,4,90000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,750000
Maruti,Alto 800 LXI,5,35000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,5,270000
Maruti,Ertiga ZDI,7,90000,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,7,560000
Hyundai,Santro Xing GLS,9,40000,Petrol,Individual,Manual,Second Owner,17.92,1086,62.1,5,300000
Hyundai,Santro Xing GLS,9,40000,Petrol,Individual,Manual,Second Owner,17.92,1086,62.1,5,300000
Hyundai,Others,3,20000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5,570000
Tata,Indigo CS eLX BS IV,10,80000,Diesel,Individual,Manual,First Owner,23.03,1396,69.0,5,220000
Maruti,Others,9,99000,Petrol,Individual,Manual,Second Owner,15.5,1586,103.3,5,260000
Maruti,Others,2,7500,Petrol,Individual,Automatic,First Owner,21.21,1197,81.8,5,600000
Tata,Others,6,60000,Petrol,Individual,Manual,First Owner,23.9,624,37.48,4,80000
Hyundai,EON Magna Plus,5,40800,Petrol,Individual,Manual,First Owner,21.1,814,55.2,5,300000
Tata,Others,6,70000,Petrol,Individual,Manual,First Owner,17.57,1193,88.7,5,300000
Mahindra,Others,5,100000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,5,400000
Maruti,Others,5,8588,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,5,550000
Honda,Others,2,40000,Diesel,Individual,Manual,First Owner,25.6,1498,97.9,5,1200000
Ford,Figo 1.5D Trend MT,6,60000,Diesel,Individual,Manual,First Owner,25.83,1498,99.0,5,500000
Maruti,Others,16,80000,Petrol,Individual,Manual,Third Owner,15.9,1298,85.0,5,93000
Honda,Others,7,110000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5,500000
Toyota,Others,3,150000,Diesel,Individual,Manual,First Owner,23.59,1364,67.05,5,670000
Toyota,Others,9,120000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,7,750000
Maruti,Alto K10 VXI,4,30000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5,370000
Maruti,800 Std,9,70000,Petrol,Individual,Manual,Second Owner,16.1,796,37.0,4,100000
Hyundai,i10 Sportz 1.1L,5,50000,Petrol,Individual,Manual,First Owner,19.81,1086,68.05,5,425000
Tata,New Safari DICOR 2.2 EX 4x2,12,212000,Diesel,Individual,Manual,Third Owner,11.57,2179,138.1,7,229999
Maruti,Ertiga SHVS VDI,5,35000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7,850000
Mahindra,Others,3,22000,Diesel,Individual,Manual,First Owner,21.03,1461,65.0,5,750000
Tata,Others,11,50000,Diesel,Individual,Manual,First Owner,10.71,1948,90.0,14,235000
Honda,Others,4,70000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,5,700000
Hyundai,Grand i10 CRDi Magna,5,56000,Diesel,Individual,Manual,First Owner,24.0,1120,70.0,5,480000
Tata,Others,5,50000,Diesel,Individual,Manual,First Owner,22.95,1248,74.0,5,475000
Skoda,Others,6,120000,Diesel,Individual,Manual,First Owner,21.14,1498,103.52,5,610000
Toyota,Others,10,120000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,8,650000
Honda,Others,4,70000,Diesel,Individual,Manual,First Owner,25.5,1498,98.6,5,800000
Tata,New Safari DICOR 2.2 EX 4x2,6,120000,Diesel,Individual,Manual,First Owner,11.57,2179,138.1,7,520000
Tata,Others,7,90000,Diesel,Individual,Manual,First Owner,25.0,1396,69.0,5,160000
Maruti,S-Cross 2017-2020 Zeta DDiS 200 SH,3,70000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,5,1000000
Maruti,Ertiga VDI,6,120000,Diesel,Individual,Manual,Second Owner,20.77,1248,88.76,7,700000
Honda,Others,4,70000,Diesel,Individual,Manual,Second Owner,25.8,1498,98.6,5,590000
Mahindra,TUV 300 mHAWK100 T8,4,100000,Diesel,Individual,Manual,Second Owner,18.49,1493,100.0,7,725000
Toyota,Others,4,157000,Diesel,Individual,Manual,First Owner,13.68,2393,147.8,7,1680000
Maruti,Swift Dzire VDI,6,50000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5,550000
Maruti,Ritz VDi,9,90000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,5,240000
Chevrolet,Others,8,65000,Diesel,Individual,Manual,First Owner,14.6,2231,184.0,7,667000
Honda,Others,4,50000,Diesel,Individual,Manual,First Owner,27.3,1498,98.6,5,670000
Maruti,Swift Dzire VDI,6,110000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5,550000
Maruti,Celerio ZXI,6,30000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,5,400000
Hyundai,Verna 1.6 SX,7,80000,Diesel,Individual,Manual,Second Owner,22.32,1582,126.32,5,545000
Maruti,Others,6,70000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,7,599000
Hyundai,Creta 1.4 CRDi S,5,100000,Diesel,Individual,Manual,First Owner,21.38,1396,88.7,5,725000
Honda,City i VTEC V,6,120000,Petrol,Individual,Manual,Second Owner,17.4,1497,117.3,5,525000
Maruti,Ritz VDi,10,85000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,5,204999
Skoda,Others,9,110000,Diesel,Individual,Manual,First Owner,21.0,1199,75.0,5,190000
Hyundai,Grand i10 CRDi Sportz,6,60000,Diesel,Individual,Manual,Fourth Owner,24.0,1120,70.0,5,310000
Hyundai,Grand i10 CRDi Sportz,5,90000,Diesel,Individual,Manual,Second Owner,24.0,1120,70.0,5,380000
Maruti,Alto K10 2010-2014 VXI,9,110000,Petrol,Individual,Manual,Third Owner,20.92,998,67.1,5,204000
Hyundai,EON 1.0 Era Plus,3,25000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,5,350000
Volkswagen,Vento Diesel Highline,8,100000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,350000
Ford,Figo Diesel Titanium,9,120000,Diesel,Individual,Manual,Second Owner,20.0,1399,68.0,5,175000
Volkswagen,Vento Diesel Highline,10,90000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,5,340000
Honda,Others,4,35000,Petrol,Individual,Manual,First Owner,17.4,1497,117.6,5,950000
Honda,City i VTEC V,4,35000,Petrol,Individual,Manual,First Owner,17.8,1497,117.3,5,894999
Tata,Others,7,101200,Diesel,Individual,Manual,Second Owner,15.3,2956,83.83,7,350000
Tata,Others,16,90000,Petrol,Individual,Manual,Second Owner,12.8,1396,85.0,5,100000
Maruti,Swift Dzire VDI,5,76000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5,550000
Tata,Indigo LX,17,60000,Diesel,Individual,Manual,Third Owner,16.1,1405,70.0,5,100000
Mahindra,XUV500 W6 2WD,5,90000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,7,800000
Mahindra,Bolero 2011-2019 ZLX BSIII,8,80000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7,525000
Tata,New Safari DICOR 2.2 EX 4x2,13,179150,Diesel,Individual,Manual,Second Owner,11.57,2179,138.1,7,500000
Maruti,Others,18,62000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,4,42000
Maruti,Others,12,160000,Petrol,Individual,Manual,Third Owner,17.5,1197,85.8,5,190000
Maruti,Swift Dzire VDI,2,35000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,5,694000
Mahindra,Others,5,120000,Diesel,Individual,Automatic,First Owner,16.0,2179,140.0,7,861999
Honda,Others,4,50000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5,650000
Maruti,Swift Dzire ZDi,10,70000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5,310000
Maruti,Swift VDI,8,97000,Diesel,Individual,Manual,First Owner,22.9,1248,74.0,5,360000
Maruti,Swift Dzire LDi,10,90000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5,240000
Mahindra,XUV500 W8 AWD,9,84487,Diesel,Individual,Manual,Fourth Owner,15.1,2179,140.0,7,500000
Toyota,Others,11,100000,Diesel,Individual,Manual,Second Owner,12.8,2494,102.0,7,475000
Maruti,Alto LX,14,60000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5,100000
Maruti,Others,12,110000,Petrol,Individual,Manual,Third Owner,15.0,1586,104.68,5,200000
Mahindra,Others,11,146000,Diesel,Individual,Manual,Fourth Owner,14.0,2498,112.0,7,245000
Maruti,Swift Dzire VDI,7,70000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5,450000
Maruti,Vitara Brezza VDi Option,4,51146,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,800000
Maruti,Others,10,40000,Petrol,Individual,Manual,First Owner,21.1,1197,85.8,5,215000
Maruti,Vitara Brezza VDi Option,4,50000,Diesel,Individual,Manual,First Owner,24.3,1248,88.5,5,760000
Volkswagen,Polo 1.5 TDI Comfortline,6,80000,Diesel,Individual,Manual,First Owner,20.14,1498,88.8,5,416000
